Transaction_ID,Order_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Order_Date,Order_Time,Sales_Channel,Store_ID,Store_Name,Country,Region,City,Product_ID,Product_Name,Product_Category,Product_Subcategory,Quantity,Unit_Price,Discount_Percentage,Sales_Amount,Cost_Amount,Profit,Payment_Method,Order_Status,Shipping_Method,Delivery_Days,Return_Flag,Return_Reason,Sales_Representative,Promotion_Code,Customer_Rating,Inventory_Level,Total Order Value,Inventory Status,Amount after discount,Order_Year,charged Amount %
T02008125,O0108125,C00895,Arthur Anderson,39,Male,Returning Customer,03-12-2024 00:00,0.706030093,Online,NYC-01,New York Central,United States,Northeast,New York,P012,Ergo Footrest,Furniture,Office Furniture,1,79.75,20,63.8,50.34,13.46,Unknown,Completed,Pickup,0,No,Not Returned,Lucas Moore,VALENTINE20,5,33,79.75,IN Stock,51.04,2024,80
T02006007,O0106007,C05076,Benjamin Brown,26,Female,Consumer,18-02-2024 00:00,0.900219907,Online,SYD-01,Sydney CBD,Australia,New South Wales,Sydney,P005,Office Keyboard,Electronics,Accessories,1,59.38,5,56.41,38.73,17.68,Credit Card,Completed,Express,3,No,Not Returned,David Walker,Not Avl,0,55,59.38,IN Stock,53.5895,2024,95
T02001897,O0101897,C00602,Olivia Green,32,Male,Consumer,15-09-2025 00:00,0.927581019,Online,TOR-01,Toronto Central,Canada,Ontario,Toronto,P011,Meeting Table,Furniture,Office Furniture,1,913.12,10,821.8,728.35,93.46,Credit Card,Completed,Express,1,No,Not Returned,Henry White,Not Avl,4,47,913.12,IN Stock,739.62,2025,90
T02014143,O0114143,C03047,Maya Jackson,34,Female,Small Business,31-05-2022 00:00,0.686828704,Retail Store,MAN-01,Manchester North,United Kingdom,England,Manchester,P012,Ergo Footrest,Furniture,Office Furniture,1,79.7,10,71.73,53,18.73,Bank Transfer,Completed,Pickup,0,No,Not Returned,Olivia Martin,Not Avl,5,46,79.7,IN Stock,64.557,2022,90
T02014780,O0114780,C04318,Alexander Anderson,38,Female,Small Business,01-07-2023 00:00,0.396365741,Phone Order,LON-01,London City,United Kingdom,England,London,P017,Copy Paper Box,Office Supplies,Paper,4,46.41,0,185.64,154.48,31.17,DebitCard,Processing,Standard,2,No,Not Returned,Grace Harris,Not Avl,5,81,185.64,IN Stock,185.64,2023,100
T02014576,O0107288,C00461,Emily Martin,38,Male,Corporate,21-01-2025 00:00,0.517604167,B2B Portal,VAN-01,Vancouver West,Canada,British Columbia,Vancouver,P005,Office Keyboard,Electronics,Accessories,5,60.05,0,300.25,201.77,98.48,Cash,Returned,Next Day,1,Yes,Other,Grace Harris,Not Avl,4,59,300.25,IN Stock,300.25,2025,100
T02002329,O0102329,C01714,Lily Thompson,34,Female,Consumer,23-05-2023 00:00,0.598993056,Retail Store,LON-01,London City,United Kingdom,England,London,P016,Laser Toner,Office Supplies,Consumables,4,126.08,10,453.89,378.22,75.66,Bank Transfer,Processing,Pickup,0,No,Not Returned,Henry White,Not Avl,3,74,504.32,IN Stock,408.501,2023,90
T02016362,O0116362,C00858,Noah White,33,Female,Consumer,06-06-2023 00:00,0.614421296,Online,VAN-01,Vancouver West,Canada,British Columbia,Vancouver,P012,Ergo Footrest,Furniture,Office Furniture,2,76.65,0,153.31,97.77,55.54,PayPal,Completed,Standard,3,No,Not Returned,Grace Harris,SUMMER10,4,70,153.3,IN Stock,153.31,2023,100
T02016616,O0116616,C03055,Emma Smith,49,Male,Consumer,27-01-2023 00:00,0.920300926,Online,NYC-01,New York Central,United States,Northeast,New York,P028,Backup Drive 2TB,Electronics,Storage,2,143.21,0,286.43,212.74,73.69,Cash,Returned,Standard,5,Yes,Late Delivery,Mia Taylor,Not Avl,4,77,286.42,IN Stock,286.43,2023,100
T02014686,O0114686,C00155,William Scott,41,Male,Premium,13-10-2023 00:00,0.863391204,Online,TOR-01,Toronto Central,Canada,Ontario,Toronto,P018,Premium Pens,Office Supplies,Writing,1,23.83,0,23.83,12.92,10.91,Cash,Completed,Express,1,No,Not Returned,Sophia Brown,BLACKFRIDAY25,4,70,23.83,IN Stock,23.83,2023,100
T02001196,O0101196,C01379,Benjamin Moore,53,Male,Consumer,21-10-2025 00:00,0.780914352,B2B Portal,LA-01,Los Angeles Downtown,United States,West,Los Angeles,P018,Premium Pens,Office Supplies,Writing,1,23.82,15,20.25,13.76,6.49,Debit Card,Completed,Express,1,No,Not Returned,Ella Lewis,SUMMER10,3,71,23.82,IN Stock,17.2125,2025,85
T02009528,O0104764,C00515,Max Allen,39,Male,Consumer,25-05-2023 00:00,0.803043981,Online,LON-01,London City,United Kingdom,England,London,P022,Air Purifier,Appliances,Home Office,1,322.62,0,322.62,237.11,85.51,Bank Transfer,Completed,Next Day,2,No,Not Returned,Mia Taylor,Not Avl,2,33,322.62,IN Stock,322.62,2023,100
T02004167,O0104167,C00803,Theo Green,33,Male,Consumer,10-11-2022 00:00,0.617546296,B2B Portal,PAR-01,Paris Central,France,Île-de-France,Paris,P012,Ergo Footrest,Furniture,Office Furniture,6,75.41,10,407.21,277.19,130.02,Cash,Cancelled,Standard,6,No,Not Returned,Ella Lewis,Not Avl,0,43,452.46,IN Stock,366.489,2022,90
T02000486,O0100486,C02868,Emily Adams,32,Male,Small Business,22-12-2025 00:00,0.699108796,Online,MUC-01,Munich Zentrum,Germany,Bavaria,Munich,P014,Filing Cabinet,Furniture,Storage,2,235.66,15,400.63,321.81,78.82,Credit Card,Processing,Standard,4,Yes,Defective,Emma Carter,MOM15,0,87,471.32,IN Stock,340.5355,2025,85
T02002165,O0101082,C02644,Grace Jones,41,Male,Returning Customer,18-04-2022 00:00,0.653391204,Phone Order,AUS-01,Austin Business,United States,South,Austin,P018,Premium Pens,Office Supplies,Writing,2,24.05,0,48.1,27.68,20.42,Credit Card,Completed,Standard,4,No,Not Returned,Daniel Miller,SUMMER10,5,72,48.1,IN Stock,48.1,2022,100
T02011904,O0105952,C02699,Evelyn Williams,40,Female,Consumer,20-02-2022 00:00,0.788078704,Retail Store,SYD-01,Sydney CBD,Australia,New South Wales,Sydney,P011,Meeting Table,Furniture,Office Furniture,1,888.65,5,844.22,702.26,141.96,Bank Transfer,Completed,Pickup,0,No,Not Returned,Liam Davis,Not Avl,4,68,888.65,IN Stock,802.009,2022,95
T02002276,O0102276,C05125,Max Lewis,20,Male,Returning Customer,08-05-2022 00:00,0.510543981,Retail Store,AUS-01,Austin Business,United States,South,Austin,P007,NoiseCancel Headset,Electronics,Audio,3,155.87,10,420.85,330.06,90.78,Credit Card,Completed,Pickup,0,No,Not Returned,Ella Lewis,Not Avl,4,68,467.61,IN Stock,378.765,2022,90
T02007981,O0107981,C00056,Thomas Hall,44,Male,Consumer,01-04-2023 00:00,0.625115741,Retail Store,SYD-01,Sydney CBD,Australia,New South Wales,Sydney,P006,Precision Mouse,Electronics,Accessories,3,37.19,5,105.99,65.44,40.55,Debit Card,Completed,Pickup,0,No,Not Returned,Emma Carter,Not Avl,0,61,111.57,IN Stock,100.6905,2023,95
T02003410,O0103410,C03072,Jack Thompson,36,Male,Consumer,24-08-2022 00:00,0.45,B2B Portal,AUS-01,Austin Business,United States,South,Austin,P007,NoiseCancel Headset,Electronics,Audio,4,148.56,5,564.54,402.27,162.27,PayPal,Completed,Express,1,No,Not Returned,Charlotte Thomas,SAVE10,0,30,594.24,IN Stock,536.313,2022,95
T02011446,O0111446,C02803,Isla Smith,36,Male,Consumer,03-06-2022 00:00,0.616956019,Retail Store,NYC-01,New York Central,United States,Northeast,New York,P023,Portable Heater,Appliances,Climate,3,99.48,0,298.43,210.27,88.15,Credit Card,Completed,Pickup,0,No,Not Returned,James Anderson,Not Avl,0,54,298.44,IN Stock,298.43,2022,100
T02005632,O0102816,C00593,Noah Miller,44,Male,Consumer,31-12-2022 00:00,0.651099537,Retail Store,LA-01,Los Angeles Downtown,United States,West,Los Angeles,P005,Office Keyboard,Electronics,Accessories,3,57.63,5,164.24,114.96,49.28,Debit Card,Completed,Pickup,0,Yes,Damaged,Mia Taylor,HOLIDAY20,4,15,172.89,IN Stock,156.028,2022,95
T02013694,O0106847,C02294,Ella Brown,48,Female,New Customer,27-05-2022 00:00,0.606724537,Retail Store,NYC-01,New York Central,United States,Northeast,New York,P012,Ergo Footrest,Furniture,Office Furniture,2,80.64,5,153.22,103.73,49.49,Debit Card,Completed,Pickup,0,No,Not Returned,Michael Clark,Not Avl,0,64,161.28,IN Stock,145.559,2022,95
T02005708,O0102854,C03603,Samuel Martin,25,Female,New Customer,13-01-2022 00:00,0.715694444,Online,PAR-01,Paris Central,France,Île-de-France,Paris,P018,Premium Pens,Office Supplies,Writing,2,23.54,0,47.07,27.81,19.26,Cash,Completed,Next Day,2,No,Not Returned,James Anderson,Not Avl,5,52,47.08,IN Stock,47.07,2022,100
T02003393,O0103393,C02241,Leo Adams,35,Female,Consumer,10-08-2023 00:00,0.817071759,Online,CHI-01,Chicago Loop,United States,Midwest,Chicago,P005,Office Keyboard,Electronics,Accessories,2,63.76,0,127.51,80.44,47.08,Debit Card,Completed,Standard,5,No,Not Returned,Liam Davis,Not Avl,4,97,127.52,IN Stock,127.51,2023,100
T02002106,O0102106,C04566,Noah Johnson,41,Female,Small Business,03-12-2025 00:00,0.666747685,Online,LON-01,London City,United Kingdom,England,London,P028,Backup Drive 2TB,Electronics,Storage,2,139.65,5,265.33,204.93,60.4,PayPal,Completed,Standard,3,No,Not Returned,Noah Wilson,BLACKFRIDAY25,0,70,279.3,IN Stock,252.0635,2025,95
T02014707,O0114707,C03585,Emily Wilson,40,Female,Small Business,04-08-2025 00:00,0.420706019,B2B Portal,MAN-01,Manchester North,United Kingdom,England,Manchester,P004,Vision 27 Monitor,Electronics,Monitors,9,348.12,0,3133.04,2310.02,823.03,DebitCard,Completed,Standard,3,No,Not Returned,James Anderson,SPRING15,2,46,3133.08,IN Stock,3133.04,2025,100
T02002877,O0102877,C00408,Theo Adams,27,Male,Consumer,03-04-2023 00:00,0.496041667,Online,LA-01,Los Angeles Downtown,United States,West,Los Angeles,P024,Desk Fan,Appliances,Climate,2,71.09,0,142.18,98.05,44.13,Bank Transfer,Completed,Standard,6,No,Not Returned,Ella Lewis,CORP5,0,98,142.18,IN Stock,142.18,2023,100
T02011967,O0105983,C05528,Nora Lewis,66,Male,Consumer,24-04-2025 00:00,0.535185185,Retail Store,LA-01,Los Angeles Downtown,United States,West,Los Angeles,P004,Vision 27 Monitor,Electronics,Monitors,3,341.71,10,922.62,765.66,156.96,Bank Transfer,Completed,Pickup,0,No,Not Returned,David Walker,Not Avl,0,65,1025.13,IN Stock,830.358,2025,90
T02000400,O0100200,C04071,Mia Davis,32,Female,Consumer,31-10-2025 00:00,0.309224537,Online,AUS-01,Austin Business,United States,South,Austin,P016,Laser Toner,Office Supplies,Consumables,2,116.05,5,220.5,178.78,41.72,Cash,Shipped,Standard,6,No,Not Returned,Olivia Martin,Not Avl,4,52,232.1,IN Stock,209.475,2025,95
T02001539,O0100769,C02832,George White,51,Male,Consumer,22-12-2024 00:00,0.850324074,Online,MUC-01,Munich Zentrum,Germany,Bavaria,Munich,P020,Presentation Kit,Office Supplies,Presentation,1,92.57,15,78.69,61.01,17.68,Bank Transfer,Processing,Express,2,No,Not Returned,James Anderson,Not Avl,1,0,92.57,Out of Stock,66.8865,2024,85
T02013804,O0106902,C02157,Lucas Thomas,66,Female,Small Business,26-07-2025 00:00,0.598553241,Online,MUC-01,Munich Zentrum,Germany,Bavaria,Munich,P026,Webcam HD,Electronics,Cameras,3,92.62,0,277.85,193.21,84.64,Debit Card,completed,Express,3,No,Not Returned,Sophia Brown,Not Avl,0,50,277.86,IN Stock,277.85,2025,100
T02014864,O0114864,C00044,Freya Johnson,18,Male,Consumer,28-01-2022 00:00,0.553090278,Online,LON-01,London City,United Kingdom,England,London,P004,Vision 27 Monitor,Electronics,Monitors,1,315.58,0,315.58,234.08,81.49,Bank Transfer,Returned,Express,4,Yes,Late Delivery,Michael Clark,CORP5,2,55,315.58,IN Stock,315.58,2022,100
T02011481,O0105740,C04873,Chloe Taylor,34,Male,Consumer,21-07-2023 00:00,0.481909722,Retail Store,NYC-01,New York Central,United States,Northeast,New York,P012,Ergo Footrest,Furniture,Office Furniture,2,78.01,5,148.22,97.43,50.79,Apple Pay,Shipped,Pickup,0,No,Not Returned,Daniel Miller,Not Avl,4,73,156.02,IN Stock,140.809,2023,95
T02000162,O0100162,C03208,Daniel Martin,36,Female,Consumer,06-08-2025 00:00,0.69525463,Phone Order,VAN-01,Vancouver West,Canada,British Columbia,Vancouver,P024,Desk Fan,Appliances,Climate,1,67.56,5,64.18,46.35,17.83,Credit Card,Shipped,Standard,5,No,Not Returned,Olivia Martin,BACK2WORK,2,69,67.56,IN Stock,60.971,2025,95
T02013457,O0113457,C05035,Theo Hall,28,Male,Consumer,06-08-2025 00:00,0.657013889,Online,LA-01,Los Angeles Downtown,United States,West,Los Angeles,P005,Office Keyboard,Electronics,Accessories,3,55.04,0,165.13,111.07,54.07,Bank Transfer,Shipped,Pickup,0,No,Not Returned,James Anderson,Not Avl,0,114,165.12,IN Stock,165.13,2025,100
T02014562,O0114562,C02951,Sophie Jones,19,Male,Small Business,17-06-2022 00:00,0.567534722,Phone Order,PAR-01,Paris Central,France,Île-de-France,Paris,P006,Precision Mouse,Electronics,Accessories,1,38.65,0,38.65,24.12,14.53,Credit Card,Returned,Standard,4,Yes,Late Delivery,Emma Carter,Not Avl,5,31,38.65,IN Stock,38.65,2022,100
T02009100,O0109100,C03309,Charlotte Jones,21,Male,Consumer,12-05-2025 00:00,0.666041667,Online,LA-01,Los Angeles Downtown,United States,West,Los Angeles,P026,Webcam HD,Electronics,Cameras,2,88.77,5,168.66,129.4,39.26,PayPal,Completed,Pickup,0,No,Not Returned,Ella Lewis,BLACKFRIDAY25,0,78,177.54,IN Stock,160.227,2025,95
T02000525,O0100525,C03233,Liam Williams,43,Female,Small Business,29-08-2022 00:00,0.612928241,Online,NYC-01,New York Central,United States,Northeast,New York,P001,AeroBook 14 Laptop,Electronics,Laptops,1,991.71,0,991.71,764.79,226.93,PayPal,Shipped,Express,1,No,Not Returned,David Walker,Not Avl,5,102,991.71,IN Stock,991.71,2022,100
T02010180,O0110180,C01994,Isla Jones,45,Female,Consumer,24-09-2023 00:00,0.838946759,Online,VAN-01,Vancouver West,Canada,British Columbia,Vancouver,P022,Air Purifier,Appliances,Home Office,3,328.6,0,985.79,721.51,264.28,Credit Card,Cancelled,Pickup,0,No,Not Returned,Henry White,Not Avl,0,87,985.8,IN Stock,985.79,2023,100
T02000804,O0100804,C05044,Lucas Martin,40,Male,Consumer,09-07-2022 00:00,0.631863426,Retail Store,COL-01,Cologne Business,Germany,North Rhine-Westphalia,Cologne,P018,Premium Pens,Office Supplies,Writing,1,25.32,0,25.32,15.31,10.01,Credit Card,Completed,Standard,6,No,Not Returned,Emma Carter,Not Avl,4,0,25.32,Out of Stock,25.32,2022,100
T02010345,O0110345,C03006,James Johnson,48,Male,Consumer,30-12-2024 00:00,0.931898148,Online,MUC-01,Munich Zentrum,Germany,Bavaria,Munich,P028,Backup Drive 2TB,Electronics,Storage,2,146.66,15,249.32,205.99,43.33,Debit Card,Completed,Standard,7,No,Not Returned,Mia Taylor,Not Avl,4,86,293.32,IN Stock,211.922,2024,85
T02000017,O0100008,C03745,Liam Brown,57,Female,Corporate,05-11-2023 00:00,0.713564815,Online,NYC-01,New York Central,United States,Northeast,New York,P028,Backup Drive 2TB,Electronics,Storage,2,133.02,5,252.74,195.69,57.05,Credit Card,Shipped,Standard,5,No,Not Returned,Mia Taylor,Not Avl,3,85,266.04,IN Stock,240.103,2023,95
T02012789,O0106394,C04166,William Johnson,55,Male,Consumer,16-04-2024 00:00,0.949259259,Online,CHI-01,Chicago Loop,United States,Midwest,Chicago,P002,ProBook 16 Laptop,Electronics,Laptops,2,1293.01,0,2586.02,1922.42,663.6,Cash,Completed,Next Day,2,No,Not Returned,James Anderson,Not Avl,4,44,2586.02,IN Stock,2586.02,2024,100
T02017787,O0117787,C02130,Aria Anderson,33,Male,Consumer,13-02-2024 00:00,0.878252315,Online,LON-01,London City,United Kingdom,England,London,P013,Desk Lamp,Furniture,Lighting,1,67.77,20,54.22,40.42,13.8,Bank Transfer,Completed,Pickup,0,No,Not Returned,David Walker,Not Avl,3,5,67.77,IN Stock,43.376,2024,80
T02000211,O0100211,C03072,Jack Thompson,36,Male,Consumer,20-07-2025 00:00,0.713993056,Online,AUS-01,Austin Business,United States,South,Austin,P020,Presentation Kit,Office Supplies,Presentation,1,92.88,10,83.59,61.98,21.61,Credit Card,Completed,Standard,3,No,Not Returned,Emma Carter,VALENTINE20,5,57,92.88,IN Stock,75.231,2025,90
T02011553,O0111553,C04728,Evelyn Johnson,43,Male,Small Business,01-05-2022 00:00,0.96255787,Online,VAN-01,Vancouver West,Canada,British Columbia,Vancouver,P019,Notebook Pack,Office Supplies,Paper,1,29.05,10,26.15,18.69,7.46,Bank Transfer,Shipped,Standard,5,No,Not Returned,Liam Davis,SUMMER10,5,47,29.05,IN Stock,23.535,2022,90
T02007040,O0103520,C04979,David Wilson,32,Female,Returning Customer,28-05-2024 00:00,0.343287037,Retail Store,AUS-01,Austin Business,United States,South,Austin,P017,Copy Paper Box,Office Supplies,Paper,3,43.69,5,124.52,103.11,21.41,Credit Card,Completed,Pickup,0,No,Not Returned,David Walker,Not Avl,5,48,131.07,IN Stock,118.294,2024,95
T02004640,O0104640,C05316,Unknown Customer,28,Female,Corporate,19-03-2024 00:00,0.601365741,B2B Portal,NYC-01,New York Central,United States,Northeast,New York,P001,AeroBook 14 Laptop,Electronics,Laptops,6,846.04,0,5076.24,3841.76,1234.48,Bank Transfer,Shipped,Standard,4,No,Not Returned,Sophia Brown,VALENTINE20,4,64,5076.24,IN Stock,5076.24,2024,100
T02009162,O0104581,C02494,Oscar Johnson,32,Male,Corporate,01-09-2024 00:00,0.693391204,Online,CHI-01,Chicago Loop,United States,Midwest,Chicago,P003,EdgeTab 11 Tablet,Electronics,Tablets,3,506.16,0,1518.47,1219.59,298.87,Bank Transfer,Returned,Pickup,0,Yes,Other,Michael Clark,Not Avl,5,56,1518.48,IN Stock,1518.47,2024,100
T02015440,O0107720,C01631,Michael King,40,Female,Corporate,18-10-2023 00:00,0.939976852,Online,NYC-01,New York Central,United States,Northeast,New York,P024,Desk Fan,Appliances,Climate,2,72.07,0,144.13,98.87,45.26,Credit Card,Completed,Standard,9,No,Not Returned,Sophia Brown,Not Avl,0,44,144.14,IN Stock,144.13,2023,100
T02015656,O0115656,C01590,Benjamin Moore,21,Female,Consumer,27-12-2023 00:00,0.810185185,Retail Store,COL-01,Cologne Business,Germany,North Rhine-Westphalia,Cologne,P020,Presentation Kit,Office Supplies,Presentation,2,88.62,5,168.38,115.67,52.71,Cash,Completed,Pickup,0,No,Not Returned,Mia Taylor,HOLIDAY20,5,49,177.24,IN Stock,159.961,2023,95
T02011850,O0105925,C01559,Thomas Moore,47,Female,Consumer,18-06-2023 00:00,0.644953704,Retail Store,PAR-01,Paris Central,France,Île-de-France,Paris,P017,Copy Paper Box,Office Supplies,Paper,1,42.5,0,42.5,34.64,7.86,Credit Card,Completed,Pickup,0,No,Not Returned,Amelia Jackson,HOLIDAY20,4,83,42.5,IN Stock,42.5,2023,100
T02017841,O0117841,C02843,Arthur Taylor,31,Female,Corporate,30-11-2023 00:00,0.414189815,Online,CHI-01,Chicago Loop,United States,Midwest,Chicago,P007,NoiseCancel Headset,Electronics,Audio,1,147.07,5,139.72,103.3,36.42,PayPal,Shipped,Express,3,No,Not Returned,Noah Wilson,MOM15,4,111,147.07,IN Stock,132.734,2023,95
T02017466,O0117466,C02409,Hannah Johnson,39,Female,Corporate,16-05-2024 00:00,0.513020833,B2B Portal,MUC-01,Munich Zentrum,Germany,Bavaria,Munich,P023,Portable Heater,Appliances,Climate,5,102.46,20,409.83,374.85,34.98,Credit Card,Completed,Standard,8,No,Not Returned,Ella Lewis,HOLIDAY20,5,89,512.3,IN Stock,327.864,2024,80
T02001022,O0101022,C03602,Theo Brown,27,Male,Small Business,12-03-2025 00:00,0.703645833,Online,NYC-01,New York Central,United States,Northeast,New York,P019,Notebook Pack,Office Supplies,Paper,3,28.78,0,86.33,56.48,29.85,Debit Card,Completed,Standard,6,No,Not Returned,Henry White,Not Avl,4,101,86.34,IN Stock,86.33,2025,100
T02003367,O0103367,C00966,Maya Green,35,Male,Consumer,17-01-2022 00:00,0.544479167,B2B Portal,NYC-01,New York Central,United States,Northeast,New York,P013,Desk Lamp,Furniture,Lighting,8,71.55,0,572.43,347.51,224.93,Apple Pay,Processing,Standard,4,No,Not Returned,Charlotte Thomas,BACK2WORK,1,34,572.4,IN Stock,572.43,2022,100
T02010414,O0110414,C00810,Michael Scott,54,Female,Corporate,28-11-2023 00:00,0.545023148,B2B Portal,CHI-01,Chicago Loop,United States,Midwest,Chicago,P005,Office Keyboard,Electronics,Accessories,2,59.99,10,107.99,79.84,28.15,Credit Card,Completed,Standard,3,No,Not Returned,Lucas Moore,Not Avl,5,48,119.98,IN Stock,97.191,2023,90
T02007960,O0107960,C02451,Ava Wright,40,Female,New Customer,06-11-2022 00:00,0.782974537,Retail Store,MUC-01,Munich Zentrum,Germany,Bavaria,Munich,P007,NoiseCancel Headset,Electronics,Audio,2,143.8,10,258.85,185.97,72.87,Debit Card,Returned,Standard,5,Yes,Other,Grace Harris,Not Avl,3,78,287.6,IN Stock,232.965,2022,90
T02010661,O0110661,C00726,Max White,28,Male,Consumer,12-12-2023 00:00,0.623564815,Retail Store,AUS-01,Austin Business,United States,South,Austin,P015,Printer Plus,Office Supplies,Printers,1,271.8,15,231.03,228.03,3,Bank Transfer,Completed,Standard,4,No,Not Returned,Noah Wilson,Not Avl,4,22,271.8,IN Stock,196.3755,2023,85
T02002342,O0101171,C02418,Unknown Customer,26,Female,Small Business,14-02-2023 00:00,0.626979167,B2B Portal,CHI-01,Chicago Loop,United States,Midwest,Chicago,P026,Webcam HD,Electronics,Cameras,1,89.86,5,85.37,64.03,21.34,Unknown,Returned,Standard,4,Yes,Defective,Grace Harris,Not Avl,0,123,89.86,IN Stock,81.1015,2023,95
T02017502,O0117502,C02556,Maya Scott,31,Male,New Customer,18-06-2022 00:00,0.442974537,B2B Portal,LON-01,London City,United Kingdom,England,London,P024,Desk Fan,Appliances,Climate,7,72.92,0,510.47,348.76,161.71,Credit Card,Completed,Express,1,No,Not Returned,Emma Carter,SPRING15,0,64,510.44,IN Stock,510.47,2022,100
T02006118,O0106118,C05405,George Adams,22,Female,Corporate,03-09-2024 00:00,0.683865741,Online,TOR-01,Toronto Central,Canada,Ontario,Toronto,P018,Premium Pens,Office Supplies,Writing,2,22.49,5,42.73,26.59,16.14,Debit Card,Completed,Standard,4,No,Not Returned,Charlotte Thomas,HOLIDAY20,0,56,44.98,IN Stock,40.5935,2024,95
T02008183,O0108183,C01513,Liam Moore,36,Female,Consumer,27-12-2025 00:00,0.573449074,Online,VAN-01,Vancouver West,Canada,British Columbia,Vancouver,P017,Copy Paper Box,Office Supplies,Paper,1,44.39,20,35.51,37.06,-1.55,Credit Card,Processing,Pickup,0,No,Not Returned,James Anderson,Not Avl,5,59,44.39,IN Stock,28.408,2025,80
